V (mL),pH,H3PO4
1e-08,2.2790179071608936,0.0049781388821674155
1.648277267132548,2.382260150522905,0.0056087458668460325
3.076870048183385,2.485502393884916,0.006219122129534995
4.3070071900089495,2.5887446372469274,0.00679395872997859
5.357833727559429,2.691986880608938,0.007321601875186222
6.247561504115709,2.7952291239709495,0.0077946760506254235
6.994028615539909,2.8984713673329607,0.008209997560412949
7.614748456185988,3.001713610694972,0.008567957787457173
8.126643818561185,3.104955854056983,0.00887162783382113
8.545668773486405,3.208198097418994,0.009125815198827544
8.886466032396168,3.3114403407810054,0.009336230476302849
9.162136543457326,3.4146825841430166,0.00950884083904776
9.3841401155871,3.5179248275050274,0.009649423678519117
9.562310674668781,3.6211670708670387,0.009763296119873543
9.704954950663888,3.72440931422905,0.009855180624091433
9.819002058771158,3.8276515575910612,0.009929165820047242
9.91017688085479,3.9308938009530725,0.009988727904155342
9.983177721636489,4.034136044315084,0.0100367864614942
10.041845858173982,4.1373782876770955,0.010075776685916296
10.089320281864948,4.240620531039106,0.01010772658059317
10.128174978087777,4.343862774401117,0.01013433259176456
10.160538725776695,4.447105017763128,0.010157030479157222
10.188198974205513,4.55034726112514,0.010177060404144409
10.212692197911577,4.653589504487151,0.01019552656097813
10.23538350683697,4.756831747849162,0.010213452463372954
10.257538385008099,4.860073991211173,0.01023183342900269
10.280389366618442,4.963316234573184,0.010251688009777084
10.30520029521621,5.066558477935195,0.010274110169377576
10.333330562958874,5.169800721297206,0.010300323934440843
10.36630135982623,5.273042964659218,0.010331742017693338
10.405865395775612,5.376285208021228,0.01037002945595875
10.454080653998474,5.479527451383239,0.010417172491373439
10.513387286319189,5.5827696947452505,0.010475551551330639
10.586684497133742,5.686011938107262,0.010548014981141652
10.677400849298637,5.789254181469273,0.010637946826555483
10.789546539695241,5.892496424831284,0.010749317130368048
10.927729668140008,5.995738668193296,0.010886696735218963
11.097110653143728,6.098980911555307,0.01105521076594243
11.303260974525664,6.202223154917317,0.011260397038691554
11.55188719229525,6.3054653982793285,0.011507930446714991
11.848383719231416,6.40870764164134,0.011803176901284386
12.197195138400751,6.511949885003351,0.012150557661587411
12.60100803482685,6.615192128365362,0.012552743921014234
13.059855661458187,6.718434371727374,0.013009764629453956
13.570296521404938,6.821676615089385,0.013518187997733189
14.124892406847342,6.924918858451396,0.014070601343692538
14.712220377986721,7.028161101813408,0.014655622850053904
15.31756967167912,7.131403345175418,0.015258595633061851
15.92429841685237,7.234645588537431,0.015862939086562534
16.515613173393376,7.33788783189944,0.01645192142096479
17.076382675158868,7.4411300752614515,0.01701046626356471
17.594584423587946,7.544372318623463,0.017526593500881277
18.06211584210048,7.647614561985474,0.017992227094405476
18.47491075866973,7.750856805347485,0.018403310778222836
18.832488623282558,7.854099048709497,0.01875935899205713
19.137165663192537,7.957341292071508,0.01906267020601757
19.39315807087991,8.06058353543352,0.019317433381460792
19.605752066826756,8.16382577879553,0.019528900515564857
19.780635693734705,8.267068022157542,0.019702720216739245
19.92342110288443,8.370310265519553,0.01984446083119907
20.039342828696064,8.473552508881562,0.01995930861588594
20.133097117175247,8.576794752243575,0.020051906086021875
20.208782961528257,8.680036995605585,0.02012629125095126
20.269909869979756,8.783279238967598,0.020185902782454267
20.3194451618439,8.886521482329607,0.02023362386981811
20.359881590117503,8.98976372569162,0.020271845447943058
20.39331286679051,9.09300596905363,0.020302536186432327
20.42150981421022,9.196248212415643,0.02032731169107809
20.44599350055773,9.299490455777653,0.02034749890851162
20.46810415515907,9.402732699139666,0.020364194049271905
20.489066241151722,9.505974942501675,0.02037831378768182
20.510051084054005,9.609217185863688,0.020390640344380387
20.532239145514243,9.712459429225698,0.02040186152788583
20.55688456366339,9.81570167258771,0.020412607061892338
20.585385082512712,9.91894391594972,0.020423482663044785
20.61936106179911,10.02218615931173,0.020435103432750488
20.660747981004477,10.125428402673743,0.02044812823639401
20.711907812187082,10.228670646035752,0.020463296900929972
20.775765934159548,10.331912889397765,0.02048147229796032
20.855982022189046,10.435155132759775,0.020503689724639836
20.95716574783483,10.538397376121788,0.020531216485063175
21.08515141513457,10.641639619483797,0.02056562525773215
21.24735021689739,10.74488186284581,0.020608885777867857
21.453205188749376,10.84812410620782,0.02066348066739305
21.714783056892305,10.951366349569833,0.0207325530660839
22.047550432866853,11.054608592931842,0.020820096304124746
22.471401511521243,11.157850836293855,0.020931199622656497
23.012034430543665,11.261093079655865,0.021072369603784592
23.702820356474223,11.364335323017878,0.021251955768924892
24.587384805323516,11.467577566379887,0.021480723028363465
25.723245776867255,11.5708198097419,0.021772637590293308
27.18706745966375,11.67406205310391,0.02214597477888852
29.082468123781158,11.777304296465923,0.022624933195041552
31.552021043035122,11.880546539827932,0.023242082866378924
34.79643551263948,11.983788783189945,0.024042255640396984
39.106635535361754,12.087031026551955,0.02508906063156873
44.920327918752896,12.190273269913968,0.02647644909521805
52.92825252156731,12.293515513275977,0.02835062699190557
64.28983703079105,12.396757756637987,0.03095489159004948
81.11663468530392,12.5,0.03473071215149422
